user_name,game_id,mensagem,sentiment,confidence,score
agurin,21779,head over to my partner tx my current setup flex pro with the labx butdont worry even at a lower budget their chairs and desks absolutely deliver,positive,0.8818047642707825,0.8818047642707825
agurin,21779,if he was playing tristana or vayne not jihn would be good,neutral,0.704086184501648,0.0
agurin,21779,wp,neutral,0.6360530853271484,0.0
agurin,21779,nice,positive,0.6833009123802185,0.6833009123802185
agurin,21779,holy nothing burger comp,negative,0.5174314379692078,-0.5174314379692078
agurin,21779,letsgo,neutral,0.5635607242584229,0.0
agurin,21779,red bull nash,neutral,0.8172139525413513,0.0
agurin,21779,fis would solo them buts this was alright,positive,0.5940096378326416,0.5940096378326416
agurin,21779,o winnable,neutral,0.7484526634216309,0.0
agurin,21779,nice,positive,0.6833009123802185,0.6833009123802185
agurin,21779,wp,neutral,0.6360530853271484,0.0
agurin,21779,is hexoptics good on jhin,neutral,0.7996149659156799,0.0
agurin,21779,lol,positive,0.45361214876174927,0.45361214876174927
agurin,21779,wtf,neutral,0.5417232513427734,0.0
agurin,21779,isp,neutral,0.6312947273254395,0.0
agurin,21779,i feel like he needs ldr heren no,neutral,0.681589663028717,0.0
agurin,21779,happyd,positive,0.5478874444961548,0.5478874444961548
agurin,21779,happydhappy,positive,0.9196561574935913,0.9196561574935913
agurin,21779,happy,positive,0.824882984161377,0.824882984161377
agurin,21779,happy,positive,0.824882984161377,0.824882984161377
agurin,21779,avengers,neutral,0.6718268990516663,0.0
agurin,21779,happydd,positive,0.9596072435379028,0.9596072435379028
agurin,21779,was,neutral,0.44896194338798523,0.0
agurin,21779,random ms spikes,neutral,0.7772392630577087,0.0
agurin,21779,we do a little teleporting,neutral,0.8880981802940369,0.0
agurin,21779,isp,neutral,0.6312947273254395,0.0
agurin,21779,holy fuck its bad,negative,0.9084139466285706,-0.9084139466285706
agurin,21779,paketloss deluxer,neutral,0.7986063957214355,0.0
agurin,21779,isp,neutral,0.6312947273254395,0.0
agurin,21779,isp,neutral,0.6312947273254395,0.0
agurin,21779,bro killed him with fps,negative,0.6194581985473633,-0.6194581985473633
agurin,21779,happy,positive,0.824882984161377,0.824882984161377
agurin,21779,happy,positive,0.824882984161377,0.824882984161377
agurin,21779,only internet can stop my goat,negative,0.4603716731071472,-0.4603716731071472
agurin,21779,haha,positive,0.5592273473739624,0.5592273473739624
agurin,21779,geil,neutral,0.6456984281539917,0.0
agurin,21779,report olaf oomg,negative,0.6381682753562927,-0.6381682753562927
agurin,21779,name of the song,neutral,0.8409321904182434,0.0
agurin,21779,added eye of the tiger by survivor,neutral,0.8429522514343262,0.0
agurin,21779,twitch os acaba de poner segundos de anuncios reallymad,neutral,0.7908547520637512,0.0
agurin,21779,dmg,neutral,0.6004685163497925,0.0
alois_nl,21779,yup dats me caught,neutral,0.5355492830276489,0.0
alois_nl,21779,consume enough alcohol until you forget,neutral,0.7055763006210327,0.0
alois_nl,21779,alois has missed cannons in,neutral,0.5873367786407471,0.0
alois_nl,21779,my boy alois from the ghetto,negative,0.48978641629219055,-0.48978641629219055
alois_nl,21779,trust bro you have operas on this is already your and you dont even know it,positive,0.4750268757343292,0.4750268757343292
alois_nl,21779,eat my entire ass,negative,0.5444384217262268,-0.5444384217262268
alois_nl,21779,wl winrate,neutral,0.7008178234100342,0.0
alois_nl,21779,buh ksante guh,neutral,0.6882281303405762,0.0
alois_nl,21779,also the zaayum copypaste with emojis is my creation gigachad,neutral,0.71650630235672,0.0
alois_nl,21779,rubbw,neutral,0.6649864315986633,0.0
alois_nl,21779,here is the overview of race tracklink,neutral,0.937358021736145,0.0
alois_nl,21779,drututt master lp wl alois master lp wl,neutral,0.8543978333473206,0.0
alois_nl,21779,pogu,neutral,0.6066933274269104,0.0
alois_nl,21779,freak,negative,0.6256193518638611,-0.6256193518638611
alois_nl,21779,gooned,neutral,0.6560391783714294,0.0
alois_nl,21779,we were togehter for y and lived togehter idk its hard to forget and i also dont want to,negative,0.5651339292526245,-0.5651339292526245
alois_nl,21779,out of shits and giggles i got the bloomburrow precons but also got me two self made decks one is ygra and one is sarulf i do realise that sarulf will get me targeted more often than not anyway golgari gotta be my fav colors,positive,0.5042576789855957,0.5042576789855957
alois_nl,21779,i like to think this song was sung by someone stalking another person kekw,neutral,0.5532216429710388,0.0
alois_nl,21779,i cant goon,negative,0.679112434387207,-0.679112434387207
alois_nl,21779,weed,neutral,0.6576059460639954,0.0
alois_nl,21779,ill be buh ing you,neutral,0.7069697976112366,0.0
alois_nl,21779,here is the overview of race tracklink,neutral,0.937358021736145,0.0
alois_nl,21779,drututt master lp wl alois master lp wl,neutral,0.8543978333473206,0.0
alois_nl,21779,hello chat i was here two days ago and alois was sending in pre game lobby a video of a djset by a skinny blonde girl can someone tell me who she is or what is the name of the video thx in advance piggies love,neutral,0.6560500860214233,0.0
alois_nl,21779,whats your favorite,neutral,0.5908569693565369,0.0
alois_nl,21779,ill be buh ing you,neutral,0.7069697976112366,0.0
alois_nl,21779,huh who on mid,neutral,0.8926466107368469,0.0
alois_nl,21779,aniqtoohigh,neutral,0.713137149810791,0.0
alois_nl,21779,its fine,neutral,0.4727216958999634,0.0
alois_nl,21779,guh,neutral,0.6750678420066833,0.0
alois_nl,21779,guh,neutral,0.6750678420066833,0.0
alois_nl,21779,guh,neutral,0.6750678420066833,0.0
alois_nl,21779,joanna kuchta iirc,neutral,0.9240784049034119,0.0
alois_nl,21779,goat,positive,0.5163335800170898,0.5163335800170898
alois_nl,21779,hambuhguh,neutral,0.6462436318397522,0.0
alois_nl,21779,yes joanna kuchta,neutral,0.6261013746261597,0.0
alois_nl,21779,also goatr,neutral,0.6461029648780823,0.0
alois_nl,21779,ill be wuh tching you,neutral,0.7180095314979553,0.0
alois_nl,21779,stalin on top as well sadge,neutral,0.7561353445053101,0.0
alois_nl,21779,joanna the queen,positive,0.7798843383789062,0.7798843383789062
alois_nl,21779,huu,neutral,0.5443277955055237,0.0
alois_nl,21779,ok but why is he refuse to take dmg happy,negative,0.6615166664123535,-0.6615166664123535
alois_nl,21779,ambusiing,neutral,0.7644459009170532,0.0
alois_nl,21779,drututt master lp wl alois master lp wl,neutral,0.8543978333473206,0.0
alois_nl,21779,here is the overview of race tracklink,neutral,0.937358021736145,0.0
alois_nl,21779,this is ksante a champion with hp armor mr champion has unstoppable shield wall hopping abilities has an airborne furthermore the cooldown is only second mana cost is then when he transforms w cooldown is refunded and passive deals true damage and then for armormr the more and more you stack you get cdr you get cdr on your q and the casting speed gets faster and then he has an ad ratio so his w is eeka,neutral,0.7844330668449402,0.0
alois_nl,21779,king nasir champ,positive,0.5813885927200317,0.5813885927200317
alois_nl,21779,would insta armor pen item make sense here,neutral,0.8508477210998535,0.0
alois_nl,21779,you got this bruh,positive,0.893502950668335,0.893502950668335
alois_nl,21779,this is ksante a champion with hp armor mr champion has unstoppable shield wall hopping abilities has an airborne furthermore the cooldown is only second mana cost is then when he transforms w cooldown is refunded and passive deals true damage and then for armormr the more and more you stack you get cdr you get cdr on your q and the casting speed gets faster and then he has an ad ratio so his w is eeka,neutral,0.7844330668449402,0.0
alois_nl,21779,this is ksante a champion with hp armor mr champion has unstoppable shield wall hopping abilities has an airborne furthermore the cooldown is only second mana cost is then when he transforms w cooldown is refunded and passive deals true damage and then for armormr the more and more you stack you get cdr you get cdr on your q and the casting speed gets faster and then he has an ad ratio so his w is eeka,neutral,0.7844330668449402,0.0
alois_nl,21779,why ihaveno sub,neutral,0.6512055397033691,0.0
alois_nl,21779,this is ksante a champion with hp armor mr champion has unstoppable shield wall hopping abilities has an airborne furthermore the cooldown is only second mana cost is then when he transforms w cooldown is refunded and passive deals true damage and then for armormr the more and more you stack you get cdr you get cdr on your q and the casting speed gets faster and then he has an ad ratio so his w is eeka,neutral,0.7844330668449402,0.0
alois_nl,21779,frfr,neutral,0.562678873538971,0.0
alois_nl,21779,this is ksante a champion with hp armor mr champion has unstoppable shield wall hopping abilities has an airborne furthermore the cooldown is only second mana cost is then when he transforms w cooldown is refunded and passive deals true damage and then for armormr the more and more you stack you get cdr you get cdr on your q and the casting speed gets faster and then he has an ad ratio so his w is eeka,neutral,0.7844330668449402,0.0
alois_nl,21779,caught the referencce,neutral,0.8743935227394104,0.0
alois_nl,21779,guys are prime subs working can anybody check,neutral,0.8939761519432068,0.0
alois_nl,21779,guh buh guh,neutral,0.7827513217926025,0.0
alois_nl,21779,here is the overview of race tracklink,neutral,0.937358021736145,0.0
alois_nl,21779,drututt master lp wl alois master lp wl,neutral,0.8543978333473206,0.0
alois_nl,21779,guys cmon ksante drops his resistances when he ults hes balanced buh,neutral,0.7796701788902283,0.0
alois_nl,21779,damn bro is stacked what bracket are we talking abt also golgari is sick ive always wanted to build glissa the traitor as a weird artifact deck rn im running a kozilek eldrazi titans artifact control deck and endrek sahr as a storm b,negative,0.579792857170105,-0.579792857170105
alois_nl,21779,buh ing,neutral,0.5793148279190063,0.0
alois_nl,21779,listening,neutral,0.6388303637504578,0.0
alois_nl,21779,i think the trick to kasnate is to just not press r am i crazy,neutral,0.7157230377197266,0.0
alois_nl,21779,hesbuh,neutral,0.6317765712738037,0.0
alois_nl,21779,listening,neutral,0.6388303637504578,0.0
alois_nl,21779,hesbuh,neutral,0.6317765712738037,0.0
alois_nl,21779,score,neutral,0.6059044003486633,0.0
alois_nl,21779,songsadaribbean queen no more love on the run by billy ocean peepolove now,neutral,0.7338242530822754,0.0
alois_nl,21779,wtf is ksante e dash btw fakest shit in live,negative,0.9469825029373169,-0.9469825029373169
alois_nl,21779,sure,neutral,0.48973190784454346,0.0
alois_nl,21779,feaky,neutral,0.5125767588615417,0.0
alois_nl,21779,another omega hard game by your teammates,negative,0.7861112356185913,-0.7861112356185913
alois_nl,21779,cooked,neutral,0.5377634167671204,0.0
alois_nl,21779,ksante hp armor mr unstoppablea shield goes over wallshas airbornecooldown is onlysecond too it costs mana,neutral,0.7308042049407959,0.0
alois_nl,21779,hows master been,neutral,0.7369226813316345,0.0
alois_nl,21779,lebronjam,neutral,0.7885721325874329,0.0
alois_nl,21779,feaky,neutral,0.5125767588615417,0.0
alois_nl,21779,masters,neutral,0.6056783199310303,0.0
alois_nl,21779,tbh my ex also just broke things of with his ex when our relationship started so i relate to you alois its not healthyn it damaged us too,negative,0.7543919682502747,-0.7543919682502747
alois_nl,21779,hella cooked,neutral,0.6968390941619873,0.0
alois_nl,21779,feaky,neutral,0.5125767588615417,0.0
alois_nl,21779,donce,neutral,0.6994276642799377,0.0
alois_nl,21779,staycalm,neutral,0.5381848812103271,0.0
alois_nl,21779,the easiest way to record and review your game footage insightsggaloisnl,positive,0.5050926208496094,0.5050926208496094
alois_nl,21779,is sheen ever good on riven,neutral,0.8203258514404297,0.0
alois_nl,21779,done staycalm feaky,neutral,0.6024677753448486,0.0
azzapp,21779,anyones whos looking for coaching just remember to keep it perpendicular thats all you need,neutral,0.5903472900390625,0.0
azzapp,21779,hi azzapp,neutral,0.6191949248313904,0.0
azzapp,21779,sup,neutral,0.5935181379318237,0.0
azzapp,21779,more games,neutral,0.6064074635505676,0.0
azzapp,21779,woah,neutral,0.46079403162002563,0.0
azzapp,21779,jg azzap incoming,neutral,0.7869493961334229,0.0
azzapp,21779,did he end up beating the fiora player,neutral,0.7962771058082581,0.0
azzapp,21779,raidd,neutral,0.6998687982559204,0.0
azzapp,21779,buh,neutral,0.5407251119613647,0.0
azzapp,21779,shes scared of u,negative,0.6302000284194946,-0.6302000284194946
azzapp,21779,azzapperpendicular,neutral,0.6525752544403076,0.0
azzapp,21779,w alois,neutral,0.7555336952209473,0.0
azzapp,21779,zap zap,neutral,0.6028267741203308,0.0
azzapp,21779,zaapzaap,neutral,0.570252537727356,0.0
azzapp,21779,goat,positive,0.5163335800170898,0.5163335800170898
azzapp,21779,im spending all my points on music,neutral,0.5785120129585266,0.0
azzapp,21779,he did,neutral,0.6561353206634521,0.0
azzapp,21779,w,neutral,0.47617238759994507,0.0
azzapp,21779,oink,neutral,0.6948855519294739,0.0
azzapp,21779,d,neutral,0.548960268497467,0.0
azzapp,21779,oink oink,neutral,0.6951342225074768,0.0
azzapp,21779,hallo,neutral,0.6931727528572083,0.0
azzapp,21779,oink oink,neutral,0.6951342225074768,0.0
azzapp,21779,buh,neutral,0.5407251119613647,0.0
azzapp,21779,buh,neutral,0.5407251119613647,0.0
azzapp,21779,buh,neutral,0.5407251119613647,0.0
azzapp,21779,welcome piggys,positive,0.9046658277511597,0.9046658277511597
azzapp,21779,w raid,neutral,0.5877718329429626,0.0
azzapp,21779,buh,neutral,0.5407251119613647,0.0
azzapp,21779,win loss lp,neutral,0.5193369388580322,0.0
azzapp,21779,w winning streak,neutral,0.5044774413108826,0.0
azzapp,21779,lmao,neutral,0.5486765503883362,0.0
azzapp,21779,holy,positive,0.5147277116775513,0.5147277116775513
azzapp,21779,hell yeah w piggy,positive,0.9375617504119873,0.9375617504119873
azzapp,21779,win loss lp,neutral,0.5193369388580322,0.0
azzapp,21779,holy,positive,0.5147277116775513,0.5147277116775513
azzapp,21779,holy fk,negative,0.7551248669624329,-0.7551248669624329
azzapp,21779,oh no,negative,0.44642072916030884,-0.44642072916030884
azzapp,21779,whoa echo,neutral,0.7405824065208435,0.0
azzapp,21779,reksai or fiddle jungler on enemy team just running roughshod over your team for what the last games now,negative,0.5942740440368652,-0.5942740440368652
azzapp,21779,buh,neutral,0.5407251119613647,0.0
azzapp,21779,holy losers q,negative,0.8313234448432922,-0.8313234448432922
azzapp,21779,he already showed haha,positive,0.6368027925491333,0.6368027925491333
azzapp,21779,monka,neutral,0.6494725346565247,0.0
azzapp,21779,looks like aloiss streak,neutral,0.8642676472663879,0.0
azzapp,21779,shoe it,neutral,0.6791730523109436,0.0
azzapp,21779,are we playing as the cursed alfredo no wonder hahasweat,negative,0.6449934840202332,-0.6449934840202332
azzapp,21779,do you feel like the ff culture has been better or worse since your last time in korea,neutral,0.7508394122123718,0.0
azzapp,21779,holy,positive,0.5147277116775513,0.5147277116775513
azzapp,21779,monka,neutral,0.6494725346565247,0.0
azzapp,21779,ok not looking good luck happy,negative,0.880823016166687,-0.880823016166687
azzapp,21779,go red my guy,positive,0.7633351683616638,0.7633351683616638
azzapp,21779,cooked,neutral,0.5377634167671204,0.0
azzapp,21779,ur a legend for still having a smile my goat,positive,0.9479151964187622,0.9479151964187622
azzapp,21779,oof,neutral,0.627682089805603,0.0
azzapp,21779,red is good no,positive,0.5943416953086853,0.5943416953086853
azzapp,21779,i cant,neutral,0.5319548845291138,0.0
azzapp,21779,azzapp needs a hug,neutral,0.5561674237251282,0.0
azzapp,21779,whats good chat,neutral,0.6414560675621033,0.0
azzapp,21779,i am a cat not a pig fu madge hesbuh,neutral,0.5774094462394714,0.0
azzapp,21779,pasta la vista master lp wins to grandmaster lp game,neutral,0.6497285962104797,0.0
azzapp,21779,ax playing goated,positive,0.8195510506629944,0.8195510506629944
azzapp,21779,korea seems like ukrain ngl,neutral,0.6629298329353333,0.0
azzapp,21779,holy streak,neutral,0.4971505403518677,0.0
azzapp,21779,win loss lp,neutral,0.5193369388580322,0.0
azzapp,21779,ornn top praige,neutral,0.6828948259353638,0.0
azzapp,21779,fiddle again,neutral,0.6766151189804077,0.0
azzapp,21779,do u ff in korea or no,neutral,0.9125471711158752,0.0
azzapp,21779,gn,neutral,0.5401496291160583,0.0
azzapp,21779,lets go alois chatters i hope you are doing great today because we arent happy we need your energy guys love,positive,0.8134456872940063,0.8134456872940063
azzapp,21779,wtaf,neutral,0.5908669829368591,0.0
azzapp,21779,oh thats roughy mac toughy,negative,0.6308223009109497,-0.6308223009109497
azzapp,21779,w,neutral,0.47617238759994507,0.0
azzapp,21779,teach alois the positive mental,neutral,0.6493862271308899,0.0
azzapp,21779,always,positive,0.5943445563316345,0.5943445563316345
azzapp,21779,game already looks better you have engage on your team now not some selfish champs,positive,0.7909999489784241,0.7909999489784241
azzapp,21779,winstreak incomming,neutral,0.8093101382255554,0.0
azzapp,21779,harvest them up,neutral,0.7332903146743774,0.0
azzapp,21779,w streamers community,neutral,0.8394203782081604,0.0
azzapp,21779,its all a joke yup,negative,0.6015186905860901,-0.6015186905860901
azzapp,21779,azzapog,neutral,0.5942584872245789,0.0
azzapp,21779,seems a plan,neutral,0.5114192962646484,0.0
azzapp,21779,jhin dark harvest pairing,neutral,0.8079742193222046,0.0
azzapp,21779,azzastacked time,neutral,0.6934481859207153,0.0
azzapp,21779,w dark harvest thats my liege,neutral,0.689213216304779,0.0
azzapp,21779,dark harvest lesgo,neutral,0.7484684586524963,0.0
azzapp,21779,go hug mr lois for good night,positive,0.5102397799491882,0.5102397799491882
azzapp,21779,azzapush,neutral,0.5799259543418884,0.0
azzapp,21779,w dark,neutral,0.6637754440307617,0.0
caedrel,21779,spam it,neutral,0.7206829190254211,0.0
caedrel,21779,w larps,neutral,0.5921387076377869,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,yes a question its never stupid,neutral,0.5633376240730286,0.0
caedrel,21779,heh why is caedral a cs costreamer now wuh,neutral,0.8424505591392517,0.0
caedrel,21779,score is blg al,neutral,0.7869927883148193,0.0
caedrel,21779,i miss bald caedrel pepehands i miss bald caedrel pepehands,neutral,0.42905566096305847,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,nope,neutral,0.5426129698753357,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,toe tal,neutral,0.7478958964347839,0.0
caedrel,21779,it doesnt,neutral,0.5821900963783264,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,lo,neutral,0.5339378714561462,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,yes,positive,0.4800679683685303,0.4800679683685303
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,nah,neutral,0.44050976634025574,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,toe tal,neutral,0.7478958964347839,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,sneak,neutral,0.6281464099884033,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,noo,neutral,0.5597240328788757,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,s,neutral,0.5122716426849365,0.0
caedrel,21779,nope,neutral,0.5426129698753357,0.0
caedrel,21779,ggs,neutral,0.6987693309783936,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,i miss bald caedrel pepehands i miss bald caedrel pepehands i miss bald caedrel pepehands,negative,0.46615487337112427,-0.46615487337112427
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,no,neutral,0.4534933269023895,0.0
caedrel,21779,placebo kicking ur as,negative,0.5296710729598999,-0.5296710729598999
caedrel,21779,is my the rat gonna do more league today,neutral,0.7952545285224915,0.0
caedrel,21779,no its the sa,neutral,0.563094437122345,0.0
caedrel,21779,delulu,neutral,0.7068303823471069,0.0
caedrel,21779,it kinda does,neutral,0.7148943543434143,0.0
caedrel,21779,smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule,neutral,0.7490981221199036,0.0
caedrel,21779,ta,neutral,0.5888409614562988,0.0
caedrel,21779,toe,neutral,0.6247544288635254,0.0
caedrel,21779,same,neutral,0.5486311912536621,0.0
caedrel,21779,i miss bald caedrel pepehands i miss bald caedrel pepehands i miss bald caedrel pepehands,negative,0.46615487337112427,-0.46615487337112427
caedrel,21779,good question tho,positive,0.6319125890731812,0.6319125890731812
caedrel,21779,bro u are like k in premier please stop talking just watch love,negative,0.7246917486190796,-0.7246917486190796
caedrel,21779,sade,neutral,0.678957998752594,0.0
caedrel,21779,cumm,neutral,0.674525797367096,0.0
caedrel,21779,faulty observation lule,neutral,0.5041773915290833,0.0
caedrel,21779,its sec smoke,neutral,0.7243521809577942,0.0
caedrel,21779,sade,neutral,0.678957998752594,0.0
caedrel,21779,they blast them at the end of the smoke,neutral,0.8565707206726074,0.0
caedrel,21779,sade,neutral,0.678957998752594,0.0
caedrel,21779,sade,neutral,0.678957998752594,0.0
caedrel,21779,crazy,neutral,0.49568310379981995,0.0
caedrel,21779,i think no,neutral,0.6933759450912476,0.0
caedrel,21779,maybe,neutral,0.552802324295044,0.0
caedrel,21779,i miss bald caedrel pepehands i miss bald caedrel pepehands,neutral,0.42905566096305847,0.0
caedrel,21779,not milk sade,negative,0.5338819026947021,-0.5338819026947021
caedrel,21779,im gonna come sade,neutral,0.7215383648872375,0.0
caedrel,21779,raw,neutral,0.5624755024909973,0.0
caedrel,21779,probably just a placebo since you time it from the he clear time instead of initial start,neutral,0.7215351462364197,0.0
caedrel,21779,sade,neutral,0.678957998752594,0.0
caedrel,21779,yes you re,positive,0.5283652544021606,0.5283652544021606
caedrel,21779,sade,neutral,0.678957998752594,0.0
caedrel,21779,ofc,neutral,0.5899085998535156,0.0
drututt,21779,hes like distant cousin,negative,0.5551276803016663,-0.5551276803016663
drututt,21779,hi drut,neutral,0.7883161902427673,0.0
drututt,21779,fo,neutral,0.568317711353302,0.0
drututt,21779,ratir is handless,neutral,0.7390696406364441,0.0
drututt,21779,ratir,neutral,0.6451836228370667,0.0
drututt,21779,ratir,neutral,0.6451836228370667,0.0
drututt,21779,fo,neutral,0.568317711353302,0.0
drututt,21779,happy,positive,0.824882984161377,0.824882984161377
drututt,21779,ratir,neutral,0.6451836228370667,0.0
drututt,21779,ratir,neutral,0.6451836228370667,0.0
drututt,21779,l loss father,negative,0.6901218295097351,-0.6901218295097351
drututt,21779,do elden ring race wid alois next,neutral,0.9372110962867737,0.0
drututt,21779,ratir,neutral,0.6451836228370667,0.0
drututt,21779,an hour is ok to get used to the game,neutral,0.6494168043136597,0.0
