user_name	game_id	mensagem
azzapp	21779	i cant
azzapp	21779	azzapp needs a hug
azzapp	21779	whats good chat
azzapp	21779	i am a cat not a pig fu madge hesbuh
azzapp	21779	pasta la vista master lp wins to grandmaster lp game
azzapp	21779	ax playing goated
azzapp	21779	korea seems like ukrain ngl
azzapp	21779	holy streak
azzapp	21779	win loss lp
azzapp	21779	ornn top praige
azzapp	21779	fiddle again
azzapp	21779	do u ff in korea or no
azzapp	21779	gn
azzapp	21779	lets go alois chatters i hope you are doing great today because we arent happy we need your energy guys love
azzapp	21779	wtaf
azzapp	21779	oh thats roughy mac toughy
azzapp	21779	w
azzapp	21779	teach alois the positive mental
azzapp	21779	always
azzapp	21779	game already looks better you have engage on your team now not some selfish champs
azzapp	21779	winstreak incomming
azzapp	21779	harvest them up
azzapp	21779	w streamers community
azzapp	21779	its all a joke yup
azzapp	21779	azzapog
azzapp	21779	seems a plan
azzapp	21779	jhin dark harvest pairing
azzapp	21779	azzastacked time
azzapp	21779	w dark harvest thats my liege
azzapp	21779	dark harvest lesgo
azzapp	21779	go hug mr lois for good night
azzapp	21779	azzapush
azzapp	21779	w dark
caedrel	21779	spam it
caedrel	21779	w larps
caedrel	21779	no
caedrel	21779	yes a question its never stupid
caedrel	21779	heh why is caedral a cs costreamer now wuh
caedrel	21779	score is blg al
caedrel	21779	i miss bald caedrel pepehands i miss bald caedrel pepehands
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	nope
caedrel	21779	no
caedrel	21779	toe tal
caedrel	21779	it doesnt
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	lo
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	yes
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	nah
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	toe tal
caedrel	21779	no
caedrel	21779	sneak
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	no
caedrel	21779	noo
caedrel	21779	no
caedrel	21779	s
caedrel	21779	nope
caedrel	21779	ggs
caedrel	21779	no
caedrel	21779	no
caedrel	21779	i miss bald caedrel pepehands i miss bald caedrel pepehands i miss bald caedrel pepehands
caedrel	21779	no
caedrel	21779	no
caedrel	21779	placebo kicking ur as
caedrel	21779	is my the rat gonna do more league today
caedrel	21779	no its the sa
caedrel	21779	delulu
caedrel	21779	it kinda does
caedrel	21779	smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule smoke his smoke lule
caedrel	21779	ta
caedrel	21779	toe
caedrel	21779	same
caedrel	21779	i miss bald caedrel pepehands i miss bald caedrel pepehands i miss bald caedrel pepehands
caedrel	21779	good question tho
caedrel	21779	bro u are like k in premier please stop talking just watch love
caedrel	21779	sade
caedrel	21779	cumm
caedrel	21779	faulty observation lule
caedrel	21779	its sec smoke
caedrel	21779	sade
caedrel	21779	they blast them at the end of the smoke
caedrel	21779	sade
caedrel	21779	sade
caedrel	21779	crazy
caedrel	21779	i think no
caedrel	21779	maybe
caedrel	21779	i miss bald caedrel pepehands i miss bald caedrel pepehands
caedrel	21779	not milk sade
caedrel	21779	im gonna come sade
caedrel	21779	raw
caedrel	21779	probably just a placebo since you time it from the he clear time instead of initial start
caedrel	21779	sade
caedrel	21779	yes you re
caedrel	21779	sade
caedrel	21779	ofc
drututt	21779	hes like distant cousin
drututt	21779	hi drut
drututt	21779	fo
drututt	21779	ratir is handless
drututt	21779	ratir
drututt	21779	ratir
drututt	21779	fo
drututt	21779	happy
drututt	21779	ratir
drututt	21779	ratir
drututt	21779	l loss father
drututt	21779	do elden ring race wid alois next
drututt	21779	ratir
drututt	21779	an hour is ok to get used to the game
drututt	21779	elden larp
drututt	21779	he is just a descendant of the golden lineage he isnt a direct descendant of godfrey
drututt	21779	hmmclueless
drututt	21779	it is
drututt	21779	can u play camel please pwease
drututt	21779	game was getting hyped all last year rightfully so and people asked him alot about it so he hates it now
drututt	21779	annie proud
drututt	21779	elden ring race with ratir
drututt	21779	sade
drututt	21779	can you play made in romania just for a bit ahah
drututt	21779	omg
drututt	21779	vlad top incident
drututt	21779	gg
drututt	21779	rumble begging
drututt	21779	boss difficulty varieties from player to player
drututt	21779	that game is kinda interestingin a way how diff ppl struggle on diff bossed
drututt	21779	shaco on team for shaco music
drututt	21779	bee nise
drututt	21779	dont forget the music
drututt	21779	how will we know if its rose or zyx
drututt	21779	what game should i play it
drututt	21779	shaco music and shaco nice
drututt	21779	shacobong fire it up boss
drututt	21779	rose make sure to backseat him hard
drututt	21779	now lets get a rumble pls happy
drututt	21779	better vlad than rumble no
drututt	21779	trol
drututt	21779	where shaco music
drututt	21779	gonna be racing alois for k in korea starting from th of june till th of june spin wheel of punishment every single day balls
drututt	21779	freaky
drututt	21779	hit the nexus not the vlad
drututt	21779	its shame it went like that game is soo good sadge
drututt	21779	vlad is super weak earlytotally just bully him ez win
drututt	21779	where is shaco music
drututt	21779	is this vc a punishment
drututt	21779	how much for melenia
drututt	21779	aids positive so the freak gets it
drututt	21779	shaco music is too low
drututt	21779	complain already gg
drututt	21779	vlad top poroagony
drututt	21779	meow
drututt	21779	holy team comp
drututt	21779	meow
drututt	21779	w
drututt	21779	play the glizzy
drututt	21779	play glizzy pls
drututt	21779	rengar adc
drututt	21779	meow
drututt	21779	whos the foid
drututt	21779	you dont like soul fighter naafiri
drututt	21779	goizzy
drututt	21779	yea game is incredible in my top for sure
drututt	21779	use link for off on your purchase including eu shipping very good very yummy yes please give me money
drututt	21779	but please sad
drututt	21779	dog vs cat
drututt	21779	play with glizzy
drututt	21779	glizzy now
drututt	21779	glizzy
drututt	21779	hesdone
drututt	21779	dog eats him
drututt	21779	speedlaugh chat
drututt	21779	senna rengar bot
drututt	21779	dog vs cat
drututt	21779	wher shaco musika
drututt	21779	is rengar difficult to beat on lane as naafiri
drututt	21779	play glizzy smadge
drututt	21779	khazix and rengar on same team doesheknow
drututt	21779	cat vs dog
drututt	21779	who is that woman or is it some kind of ai
drututt	21779	glizzy or else
drututt	21779	can you kill him incoming
drututt	21779	she is backseating you have to play glizzy
drututt	21779	youre not gonna lose to a rengar top bro
drututt	21779	meow meow
drututt	21779	meow meow hp incoming
drututt	21779	shaco music
drututt	21779	kitty cs princess toppo
drututt	21779	shaco on a team with a shaco music
drututt	21779	what is other game cuz it on my first for sure
keshaeuw	21779	we going diamond today or what
keshaeuw	21779	lp k
keshaeuw	21779	zyzzrave edm zyzzrave edm zyzzrave edm zyzzrave edm zyzzrave edm zyzzrave edm
keshaeuw	21779	megg
keshaeuw	21779	theyre gonna end up riding lime bike into hole in the ground ok
keshaeuw	21779	and the fifth teammember will crash himself on a limebike happy
keshaeuw	21779	disgust
keshaeuw	21779	dg sht thresh
keshaeuw	21779	ing
keshaeuw	21779	you forgot to honor someone
keshaeuw	21779	meggot
keshaeuw	21779	classic meg
keshaeuw	21779	lo
keshaeuw	21779	sayon
keshaeuw	21779	btw lol
keshaeuw	21779	bror jag tar fan studenten imorn vettu ez
keshaeuw	21779	change your shirt man its time
keshaeuw	21779	this is so wholesome
keshaeuw	21779	kesha got a new shirt nowaying
keshaeuw	21779	f win streak
keshaeuw	21779	a b c d e f g h i j k l m n o p q r s t u v w x y z
keshaeuw	21779	helpoo kesha
keshaeuw	21779	change your shirt man its time
keshaeuw	21779	finally some good stream
keshaeuw	21779	so bad cait
keshaeuw	21779	keshaeuw did u play elden ring
keshaeuw	21779	x
keshaeuw	21779	earlier
keshaeuw	21779	whats that red markl on ur cheeck tho
keshaeuw	21779	lo
keshaeuw	21779	lo
keshaeuw	21779	not first of the month
keshaeuw	21779	l
keshaeuw	21779	fhlg
keshaeuw	21779	hkfkh
keshaeuw	21779	a
keshaeuw	21779	fkhglkklhjklghjlkgh
keshaeuw	21779	lo
keshaeuw	21779	aintnoway
keshaeuw	21779	lol
keshaeuw	21779	omnegalul
keshaeuw	21779	lo lo lo lo lo lo lo lo lo lo lo lo lo lo
keshaeuw	21779	hlkj
keshaeuw	21779	lo
keshaeuw	21779	lo
keshaeuw	21779	hljlkjjk
keshaeuw	21779	lmao
keshaeuw	21779	lo
keshaeuw	21779	happyd
keshaeuw	21779	lo
keshaeuw	21779	lo
keshaeuw	21779	lghjlkghjlkg
keshaeuw	21779	lo
keshaeuw	21779	omegalul
keshaeuw	21779	ko
keshaeuw	21779	lmao
keshaeuw	21779	lol
keshaeuw	21779	haha
keshaeuw	21779	lo
keshaeuw	21779	lhgjgkhgljlhgl
keshaeuw	21779	no
keshaeuw	21779	omegalul clap
keshaeuw	21779	lo
keshaeuw	21779	happydd
keshaeuw	21779	lol
keshaeuw	21779	wtf
keshaeuw	21779	lmao
keshaeuw	21779	nahhuhh
keshaeuw	21779	happyd
keshaeuw	21779	lol
keshaeuw	21779	lol
keshaeuw	21779	aintnoway
keshaeuw	21779	lol
keshaeuw	21779	omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap
keshaeuw	21779	hi
keshaeuw	21779	ban incoming for lesbian nunu
keshaeuw	21779	hshshshaha
keshaeuw	21779	aintnoway
keshaeuw	21779	haha
keshaeuw	21779	omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap
keshaeuw	21779	ya
keshaeuw	21779	omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap
keshaeuw	21779	haha
keshaeuw	21779	lol
keshaeuw	21779	aintnoway
keshaeuw	21779	haha
keshaeuw	21779	lmao
keshaeuw	21779	lol
keshaeuw	21779	omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap omegalul clap
keshaeuw	21779	aintnoway nahh
keshaeuw	21779	aintnoway
keshaeuw	21779	haha
keshaeuw	21779	last acc hi
keshaeuw	21779	lo
keshaeuw	21779	wth
lol_nemesis	21779	ai support sadeg
lol_nemesis	21779	yeah you throwing id be mad rn if i was adc
lol_nemesis	21779	theyre good players
lol_nemesis	21779	i recognize the singer
lol_nemesis	21779	cancel letroll
lol_nemesis	21779	happyd
lol_nemesis	21779	happy
lol_nemesis	21779	happy
lol_nemesis	21779	happy
lol_nemesis	21779	tomfoolery
lol_nemesis	21779	happy
lol_nemesis	21779	letroll
lol_nemesis	21779	tomfoolery
lol_nemesis	21779	happy
lol_nemesis	21779	trol
lol_nemesis	21779	happy
lol_nemesis	21779	happy
lol_nemesis	21779	rat happy
lol_nemesis	21779	happy
lol_nemesis	21779	tomfoolery
lol_nemesis	21779	tomfoolery
lol_nemesis	21779	happy
lol_nemesis	21779	happy ffzw
lol_nemesis	21779	happy
lol_nemesis	21779	tf
lol_nemesis	21779	happy
lol_nemesis	21779	happy
lol_nemesis	21779	happy
lol_nemesis	21779	timfooler
lol_nemesis	21779	letroll
lol_nemesis	21779	rat happy
lol_nemesis	21779	happy
lol_nemesis	21779	happy
lol_nemesis	21779	happy
lol_nemesis	21779	happy
lol_nemesis	21779	by tv is dying
lol_nemesis	21779	pfft
lol_nemesis	21779	tf
lol_nemesis	21779	my
lol_nemesis	21779	lmaoo
lol_nemesis	21779	aegimariam lo
lol_nemesis	21779	tomfoolery
lol_nemesis	21779	oh hell nah
lol_nemesis	21779	my tv wont work
lol_nemesis	21779	sade
lol_nemesis	21779	bullshit program
lol_nemesis	21779	hi
lol_nemesis	21779	why is e sad sade
lol_nemesis	21779	ok
lol_nemesis	21779	classic
lol_nemesis	21779	tims tomfoolery timfooler mhm
lol_nemesis	21779	its joever
lol_nemesis	21779	are you using the old or new one
lol_nemesis	21779	no letroll
lol_nemesis	21779	randomguylul new one
lol_nemesis	21779	no e in zuh
lol_nemesis	21779	tomfoolery timfooler
lol_nemesis	21779	top dive kinda
lol_nemesis	21779	restart ur tab
lol_nemesis	21779	let me refresh
lol_nemesis	21779	fk ur
lol_nemesis	21779	stop ulting
lol_nemesis	21779	fk this
lol_nemesis	21779	eu chzzk bo finals
lol_nemesis	21779	wl
lol_nemesis	21779	refresh no space frfr
lol_nemesis	21779	huni forbidden recall
lol_nemesis	21779	tomfoolery
lol_nemesis	21779	nemessi
lol_nemesis	21779	ok here we are
lol_nemesis	21779	tomfoolery
lol_nemesis	21779	nemessi with the dodges
lol_nemesis	21779	buh
lol_nemesis	21779	baussi
lol_nemesis	21779	the new tv is buggy af i reenabled the old one and now it works perfectly
lol_nemesis	21779	monka
lol_nemesis	21779	imbee
lol_nemesis	21779	monka
lol_nemesis	21779	randomguylul aware
lol_nemesis	21779	based
lol_nemesis	21779	zilean masterclass
lol_nemesis	21779	we shilling
lol_nemesis	21779	ionians alrdy
lol_nemesis	21779	welp
lol_nemesis	21779	cant killean the zilean
lol_nemesis	21779	chat is this the game
lol_nemesis	21779	u should be able to type refresh for tv btw
lol_nemesis	21779	full build pogg
lol_nemesis	21779	cluegi
lol_nemesis	21779	eu chzzk bo finals
lol_nemesis	21779	wl
lol_nemesis	21779	sourin game
lol_nemesis	21779	havent seen zilean in awhile he scales pretty well still right
lol_nemesis	21779	oh
lol_nemesis	21779	doesheknow
mooda	21779	ass
mooda	21779	whens jynxzi tournament
mooda	21779	cheer l ungrateful
mooda	21779	rt
mooda	21779	mooda tell me why you deserve a sub and ill gift
mooda	21779	bang
mooda	21779	moodas getting cent while cinna js got gifted from calling mooda
mooda	21779	mooda bunnii is in the tourney and not you saj
mooda	21779	does anyone know when jynxzi tournament is
mooda	21779	bang
mooda	21779	cheer not even a thank you wow
mooda	21779	u need to learn when to roam u never roam as mid player why
mooda	21779	st
mooda	21779	mooda nobody loves us except our moms bro be strong
mooda	21779	uuh
mooda	21779	mooda tell me why you deserve a sub and ill gift
mooda	21779	alr thx
mooda	21779	ive been having a really bad day and when i saw you were live my day got way worse
mooda	21779	pfft
mooda	21779	happyd
mooda	21779	lol
mooda	21779	aga
mooda	21779	mija
mooda	21779	uh
mooda	21779	pfft
mooda	21779	ww r
mooda	21779	mija bro
mooda	21779	uuh
mooda	21779	ur him bro
mooda	21779	tardtard
mooda	21779	lol
mooda	21779	eww
mooda	21779	bro
mooda	21779	pfft
mooda	21779	son
mooda	21779	greed
mooda	21779	brother
mooda	21779	mijo
mooda	21779	lo
mooda	21779	sob
mooda	21779	lol
mooda	21779	nice one retard
mooda	21779	son
mooda	21779	ur actually braindead
mooda	21779	terrorist
mooda	21779	pfft
mooda	21779	son
mooda	21779	lol
mooda	21779	nice
mooda	21779	ass
mooda	21779	lol
mooda	21779	mooda u are a tard
mooda	21779	greedy
mooda	21779	bro
mooda	21779	u need to learn when to roam u never roam as mid player why
mooda	21779	asz
mooda	21779	showlove i mean wow
mooda	21779	your a peice of shit ngl
mooda	21779	mooda tell me why you deserve a sub and ill gift
mooda	21779	chosen one gameplay
mooda	21779	bomber
mooda	21779	ass
mooda	21779	ll drinking beer haram
mooda	21779	wow ur shit at this mooda
mooda	21779	ll alcoholic
mooda	21779	just be better
mooda	21779	u need to learn when to roam u never roam as mid player why mooda
mooda	21779	ive been having a really bad day and when i saw you were live my day got way worse
mooda	21779	cheer l ungrateful
mooda	21779	u couldve e q bait the jump then r
mooda	21779	ego classic
mooda	21779	well not anymorre
mooda	21779	its fine we all make mistakes aga
mooda	21779	rt
mooda	21779	you are fcking terrible mood
mooda	21779	u deserve all the hate
mooda	21779	if you wanna just ult wait till hes near wall so he cant dodge
mooda	21779	u need to learn when to roam u never roam as mid player why
mooda	21779	sob
mooda	21779	lol
mooda	21779	rt
mooda	21779	rt
mooda	21779	rt
mooda	21779	rt
mooda	21779	lol
mooda	21779	watch cinna
mooda	21779	rt
mooda	21779	rt
mooda	21779	not officially diagnosed yet
mooda	21779	you are terrible
mooda	21779	rt
mooda	21779	bro when he do his e so you can pushh
mooda	21779	cheer hello
nickich	21779	hows the climb going
nickich	21779	lol
nickich	21779	lo
nickich	21779	lo
nickich	21779	nick are you routing for croatia against stinking england
nickich	21779	in lithuania there is now an app
nickich	21779	routing dentge
nickich	21779	bro i got bombarded with ads during the water break
nickich	21779	croatia in sob
nickich	21779	stop using so many ws until chapter ur perma oom everygame
nickich	21779	can you give up this mid arc ur so buns
nickich	21779	yo nick havent had the chance to follow the stream lately i hope you had fun in europe gl with your midlane challenge peepoblush love from italy
nickich	21779	frfr
nickich	21779	game is gone
nickich	21779	catpls
nickich	21779	sob ll italy
nickich	21779	previously a challenger support main a former superstar jungler now an aspiring challenger mid laner
nickich	21779	speedsmile
nickich	21779	its coming home this time frfr tired
nickich	21779	my local pub is giving out free drinks on italys game days ww
nickich	21779	eune midlane climb we will be there
nickich	21779	we getting blasted
nickich	21779	go italy rent a calm luh vespa
nickich	21779	son
nickich	21779	whatt
nickich	21779	son
nickich	21779	hmm
nickich	21779	lo
nickich	21779	son
nickich	21779	lo
nickich	21779	son
nickich	21779	mijo
nickich	21779	oof
nickich	21779	mijo
nickich	21779	yikes deluxify
nickich	21779	my fucking streamer man
nickich	21779	ah hell nah
nickich	21779	canca patient
nickich	21779	degloved
nickich	21779	what are you doing
nickich	21779	degloved
